state_abbr,year,quarter,utilization_type,moud_generic,ndc,scripts,total_reimb,medicaid_reimb,nonmedicaid_reimb,suppressed_cells
AK,2013,2,FFSU,Buprenorphine,00054017713,186,32672.93,32672.93,0,0
AK,2013,2,FFSU,Buprenorphine,00228315403,0,0,0,0,1
AK,2013,2,FFSU,Buprenorphine,00228315503,62,30191.91,30191.91,0,0
AK,2013,2,FFSU,Buprenorphine,12496120203,82,9996.75,9295.83,700.92,0
AK,2013,2,FFSU,Buprenorphine,12496120403,0,0,0,0,1
AK,2013,2,FFSU,Buprenorphine,12496120803,607,201635.61,199336.51,2299.1,0
AK,2013,2,FFSU,Buprenorphine,59011075104,0,0,0,0,1
AK,2013,2,FFSU,Buprenorphine,59011075204,0,0,0,0,1
AK,2013,2,FFSU,Buprenorphine,65162041503,168,65214.63,65214.63,0,0
AK,2013,2,FFSU,Buprenorphine,65162041603,0,0,0,0,1
AK,2013,2,FFSU,Methadone,00406575501,16,289.59,289.59,0,0
AK,2013,2,FFSU,Methadone,00406577101,267,5713.53,5713.53,0,0
AK,2013,2,FFSU,Naltrexone,00406117001,0,0,0,0,1
AK,2013,2,FFSU,Naltrexone,00406117003,66,2111.54,2111.54,0,0
AK,2013,2,FFSU,Naltrexone,16729008101,18,416.64,416.64,0,0
AK,2013,2,FFSU,Naltrexone,16729008110,0,0,0,0,1
AK,2013,2,FFSU,Naltrexone,47335032683,0,0,0,0,1
AK,2013,2,FFSU,Naltrexone,65757030001,37,44393.54,44393.54,0,0
AK,2013,3,FFSU,Buprenorphine,00054017613,14,998.33,998.33,0,0
AK,2013,3,FFSU,Buprenorphine,00054017713,165,27838.71,27793.88,44.83,0
AK,2013,3,FFSU,Buprenorphine,00228315503,41,19564.26,19564.26,0,0
AK,2013,3,FFSU,Buprenorphine,12496120203,70,8540.23,8497.53,42.7,0
AK,2013,3,FFSU,Buprenorphine,12496120403,0,0,0,0,1
AK,2013,3,FFSU,Buprenorphine,12496120803,604,193526.63,190993.87,2532.76,0
AK,2013,3,FFSU,Buprenorphine,12496121203,0,0,0,0,1
AK,2013,3,FFSU,Buprenorphine,59011075004,0,0,0,0,1
AK,2013,3,FFSU,Buprenorphine,59011075104,0,0,0,0,1
AK,2013,3,FFSU,Buprenorphine,59011075204,0,0,0,0,1
AK,2013,3,FFSU,Buprenorphine,65162041503,139,52484.37,52437.75,46.62,0
AK,2013,3,FFSU,Buprenorphine,65162041603,0,0,0,0,1
AK,2013,3,FFSU,Methadone,00406575501,16,269.87,269.87,0,0
AK,2013,3,FFSU,Methadone,00406577101,238,5353.65,5353.65,0,0
AK,2013,3,FFSU,Naltrexone,00406117003,78,1799.7,1799.7,0,0
AK,2013,3,FFSU,Naltrexone,16729008101,12,126.09,126.09,0,0
AK,2013,3,FFSU,Naltrexone,16729008110,0,0,0,0,1
AK,2013,3,FFSU,Naltrexone,47335032683,0,0,0,0,1
AK,2013,3,FFSU,Naltrexone,65757030001,25,29952.67,29952.67,0,0
AK,2013,4,FFSU,Buprenorphine,00054017613,26,1393.94,1393.94,0,0
AK,2013,4,FFSU,Buprenorphine,00054017713,196,28373.83,28310.02,63.81,0
AK,2013,4,FFSU,Buprenorphine,00228315503,51,21949.85,21635.29,314.56,0
AK,2013,4,FFSU,Buprenorphine,12496120203,75,10256.36,10039.73,216.63,0
AK,2013,4,FFSU,Buprenorphine,12496120403,0,0,0,0,1
AK,2013,4,FFSU,Buprenorphine,12496120803,814,248639.27,247864.18,775.09,0
AK,2013,4,FFSU,Buprenorphine,12496121203,0,0,0,0,1
AK,2013,4,FFSU,Buprenorphine,59011075004,0,0,0,0,1
AK,2013,4,FFSU,Buprenorphine,59011075104,0,0,0,0,1
AK,2013,4,FFSU,Buprenorphine,59011075204,0,0,0,0,1
AK,2013,4,FFSU,Buprenorphine,59011075804,0,0,0,0,1
AK,2013,4,FFSU,Buprenorphine,65162041503,153,57177.89,55446.06,1731.83,0
AK,2013,4,FFSU,Buprenorphine,65162041603,0,0,0,0,1
AK,2013,4,FFSU,Methadone,00406575501,13,265.14,265.14,0,0
AK,2013,4,FFSU,Methadone,00406577101,194,4488.49,4488.49,0,0
AK,2013,4,FFSU,Naltrexone,00406117003,60,1341.44,1341.44,0,0
AK,2013,4,FFSU,Naltrexone,16729008101,12,161.41,161.41,0,0
AK,2013,4,FFSU,Naltrexone,47335032683,0,0,0,0,1
AK,2013,4,FFSU,Naltrexone,47335032688,0,0,0,0,1
AK,2013,4,FFSU,Naltrexone,65757030001,40,47973.36,47973.36,0,0
AK,2014,1,FFSU,Buprenorphine,00054017613,13,694.74,694.74,0,0
AK,2014,1,FFSU,Buprenorphine,00054017713,216,31362.26,31104.95,257.31,0
AK,2014,1,FFSU,Buprenorphine,00228315503,97,23226.07,22985.91,240.16,0
AK,2014,1,FFSU,Buprenorphine,12496120203,45,6582.42,6387.25,195.17,0
AK,2014,1,FFSU,Buprenorphine,12496120803,785,240750.83,237136.52,3614.31,0
AK,2014,1,FFSU,Buprenorphine,12496121203,0,0,0,0,1
AK,2014,1,FFSU,Buprenorphine,59011075004,0,0,0,0,1
AK,2014,1,FFSU,Buprenorphine,59011075104,0,0,0,0,1
AK,2014,1,FFSU,Buprenorphine,59011075204,0,0,0,0,1
AK,2014,1,FFSU,Buprenorphine,59011075804,0,0,0,0,1
AK,2014,1,FFSU,Buprenorphine,65162041503,178,56271.93,54949.51,1322.42,0
AK,2014,1,FFSU,Buprenorphine,65162041603,11,2062.16,2062.16,0,0
AK,2014,1,FFSU,Methadone,00406575501,13,221.51,221.51,0,0
AK,2014,1,FFSU,Methadone,00406577101,115,2627.48,2618.58,8.9,0
AK,2014,1,FFSU,Naltrexone,00406117003,85,1916.2,1916.2,0,0
AK,2014,1,FFSU,Naltrexone,16729008101,0,0,0,0,1
AK,2014,1,FFSU,Naltrexone,47335032683,0,0,0,0,1
AK,2014,1,FFSU,Naltrexone,47335032688,0,0,0,0,1
AK,2014,1,FFSU,Naltrexone,65757030001,35,41980.06,41980.06,0,0
AK,2014,2,FFSU,Buprenorphine,00054017613,0,0,0,0,1
AK,2014,2,FFSU,Buprenorphine,00054017713,262,37013.86,36545.21,468.65,0
AK,2014,2,FFSU,Buprenorphine,00228315403,0,0,0,0,1
AK,2014,2,FFSU,Buprenorphine,00228315503,58,16111.06,16093.75,17.31,0
AK,2014,2,FFSU,Buprenorphine,12496120203,101,11706.06,11706.06,0,0
AK,2014,2,FFSU,Buprenorphine,12496120803,787,241160.91,238359.67,2801.24,0
AK,2014,2,FFSU,Buprenorphine,12496121203,0,0,0,0,1
AK,2014,2,FFSU,Buprenorphine,59011075004,0,0,0,0,1
AK,2014,2,FFSU,Buprenorphine,59011075104,0,0,0,0,1
AK,2014,2,FFSU,Buprenorphine,59011075204,0,0,0,0,1
AK,2014,2,FFSU,Buprenorphine,59011075804,0,0,0,0,1
AK,2014,2,FFSU,Buprenorphine,65162041503,155,59331.57,58843.27,488.3,0
AK,2014,2,FFSU,Buprenorphine,65162041603,0,0,0,0,1
AK,2014,2,FFSU,Methadone,00406575501,18,382.82,382.82,0,0
AK,2014,2,FFSU,Methadone,00406577101,122,2942.89,2942.89,0,0
AK,2014,2,FFSU,Methadone,00406577162,0,0,0,0,1
AK,2014,2,FFSU,Naltrexone,00406117003,97,2560.34,2560.34,0,0
AK,2014,2,FFSU,Naltrexone,47335032683,17,261.66,261.66,0,0
AK,2014,2,FFSU,Naltrexone,47335032688,0,0,0,0,1
AK,2014,2,FFSU,Naltrexone,65757030001,38,44027.18,44027.18,0,0
AK,2014,3,FFSU,Buprenorphine,00054017613,0,0,0,0,1
AK,2014,3,FFSU,Buprenorphine,00054017713,246,27476.58,27459.69,16.89,0
AK,2014,3,FFSU,Buprenorphine,00054018813,0,0,0,0,1
AK,2014,3,FFSU,Buprenorphine,00054018913,0,0,0,0,1
AK,2014,3,FFSU,Buprenorphine,00228315403,0,0,0,0,1
AK,2014,3,FFSU,Buprenorphine,00228315503,64,12547.22,12547.22,0,0
AK,2014,3,FFSU,Buprenorphine,12496120203,60,9028.9,8983.9,45,0
AK,2014,3,FFSU,Buprenorphine,12496120403,0,0,0,0,1
AK,2014,3,FFSU,Buprenorphine,12496120803,804,217712.59,215537.54,2175.05,0
AK,2014,3,FFSU,Buprenorphine,12496121203,11,1419.21,1419.21,0,0
AK,2014,3,FFSU,Buprenorphine,59011075104,0,0,0,0,1
AK,2014,3,FFSU,Buprenorphine,59011075204,0,0,0,0,1
AK,2014,3,FFSU,Buprenorphine,59011075804,0,0,0,0,1
AK,2014,3,FFSU,Buprenorphine,65162041503,160,40612.5,40612.5,0,0
AK,2014,3,FFSU,Buprenorphine,65162041603,0,0,0,0,1
AK,2014,3,FFSU,Methadone,00406575501,20,290.61,290.61,0,0
AK,2014,3,FFSU,Methadone,00406577101,105,2207.59,2207.59,0,0
AK,2014,3,FFSU,Methadone,67457021720,0,0,0,0,1
AK,2014,3,FFSU,Naltrexone,00406117003,96,2529.17,2529.17,0,0
AK,2014,3,FFSU,Naltrexone,16729008110,0,0,0,0,1
AK,2014,3,FFSU,Naltrexone,47335032683,0,0,0,0,1
AK,2014,3,FFSU,Naltrexone,51224020630,0,0,0,0,1
AK,2014,3,FFSU,Naltrexone,65757030001,31,31845.09,31845.09,0,0
AK,2014,4,FFSU,Buprenorphine,00054017613,0,0,0,0,1
AK,2014,4,FFSU,Buprenorphine,00054017713,291,31205.8,30850.25,355.55,0
AK,2014,4,FFSU,Buprenorphine,00054018813,0,0,0,0,1
AK,2014,4,FFSU,Buprenorphine,00054018913,16,5197.65,5197.65,0,0
AK,2014,4,FFSU,Buprenorphine,00228315503,101,18456.89,18456.89,0,0
AK,2014,4,FFSU,Buprenorphine,12496120203,62,9549.69,9549.69,0,0
AK,2014,4,FFSU,Buprenorphine,12496120803,724,200683.64,199565.42,1118.22,0
AK,2014,4,FFSU,Buprenorphine,12496121203,25,3601.56,3601.56,0,0
AK,2014,4,FFSU,Buprenorphine,59011075004,0,0,0,0,1
AK,2014,4,FFSU,Buprenorphine,59011075104,0,0,0,0,1
AK,2014,4,FFSU,Buprenorphine,59011075204,0,0,0,0,1
AK,2014,4,FFSU,Buprenorphine,59011075804,0,0,0,0,1
AK,2014,4,FFSU,Buprenorphine,65162041503,143,34641.3,34641.3,0,0
AK,2014,4,FFSU,Buprenorphine,65162041603,0,0,0,0,1
AK,2014,4,FFSU,Methadone,00406575501,13,211.43,211.43,0,0
AK,2014,4,FFSU,Methadone,00406577101,120,2920.5,2920.5,0,0
AK,2014,4,FFSU,Methadone,00406577162,0,0,0,0,1
AK,2014,4,FFSU,Naltrexone,00406117003,84,2278.87,2278.87,0,0
AK,2014,4,FFSU,Naltrexone,47335032683,0,0,0,0,1
AK,2014,4,FFSU,Naltrexone,47335032688,0,0,0,0,1
AK,2014,4,FFSU,Naltrexone,51224020630,0,0,0,0,1
AK,2014,4,FFSU,Naltrexone,65757030001,42,45235.52,45235.52,0,0
AK,2015,1,FFSU,Buprenorphine,00054017613,0,0,0,0,1
AK,2015,1,FFSU,Buprenorphine,00054017713,255,30810.39,30672.05,138.34,0
AK,2015,1,FFSU,Buprenorphine,00054018813,0,0,0,0,1
AK,2015,1,FFSU,Buprenorphine,00054018913,18,6916.17,6916.17,0,0
AK,2015,1,FFSU,Buprenorphine,00228315503,75,14204.51,14204.51,0,0
AK,2015,1,FFSU,Buprenorphine,12496120203,57,6676.07,6676.07,0,0
AK,2015,1,FFSU,Buprenorphine,12496120403,0,0,0,0,1
AK,2015,1,FFSU,Buprenorphine,12496120803,801,210836.89,209570.74,1266.15,0
AK,2015,1,FFSU,Buprenorphine,12496121203,25,4186.05,2601.44,1584.61,0
AK,2015,1,FFSU,Buprenorphine,59011075104,0,0,0,0,1
AK,2015,1,FFSU,Buprenorphine,59011075204,0,0,0,0,1
AK,2015,1,FFSU,Buprenorphine,65162041503,118,25077.16,25077.16,0,0
AK,2015,1,FFSU,Buprenorphine,65162041603,0,0,0,0,1
AK,2015,1,FFSU,Methadone,00406575501,16,249.76,249.76,0,0
AK,2015,1,FFSU,Methadone,00406577101,117,3354.55,3354.55,0,0
AK,2015,1,FFSU,Methadone,00406577162,0,0,0,0,1
AK,2015,1,FFSU,Naltrexone,00406117003,78,2047.1,2037.27,9.83,0
AK,2015,1,FFSU,Naltrexone,16729008110,0,0,0,0,1
AK,2015,1,FFSU,Naltrexone,47335032683,0,0,0,0,1
AK,2015,1,FFSU,Naltrexone,47335032688,0,0,0,0,1
AK,2015,1,FFSU,Naltrexone,51224020630,0,0,0,0,1
AK,2015,1,FFSU,Naltrexone,65757030001,39,46029.15,46029.15,0,0
AK,2015,2,FFSU,Buprenorphine,00054017613,16,1042.78,1042.78,0,0
AK,2015,2,FFSU,Buprenorphine,00054017713,260,31243.77,31109.52,134.25,0
AK,2015,2,FFSU,Buprenorphine,00054018813,0,0,0,0,1
AK,2015,2,FFSU,Buprenorphine,00054018913,34,10284.2,10284.2,0,0
AK,2015,2,FFSU,Buprenorphine,00228315303,33,4556.88,4556.88,0,0
AK,2015,2,FFSU,Buprenorphine,00228315503,58,16754.54,16754.54,0,0
AK,2015,2,FFSU,Buprenorphine,00228315603,0,0,0,0,1
AK,2015,2,FFSU,Buprenorphine,12496120203,54,7221.94,6744.1,477.84,0
AK,2015,2,FFSU,Buprenorphine,12496120403,12,2743.12,2743.12,0,0
AK,2015,2,FFSU,Buprenorphine,12496120803,1053,268202.63,265588.75,2613.88,0
AK,2015,2,FFSU,Buprenorphine,12496121203,26,3378.11,2305.15,1072.96,0
AK,2015,2,FFSU,Buprenorphine,54123095730,0,0,0,0,1
AK,2015,2,FFSU,Buprenorphine,59011075104,0,0,0,0,1
AK,2015,2,FFSU,Buprenorphine,59011075204,0,0,0,0,1
AK,2015,2,FFSU,Buprenorphine,65162041503,39,10954.76,10954.76,0,0
AK,2015,2,FFSU,Buprenorphine,65162041603,0,0,0,0,1
AK,2015,2,FFSU,Methadone,00406575501,20,481.66,481.66,0,0
AK,2015,2,FFSU,Methadone,00406577101,177,6097.81,6097.81,0,0
AK,2015,2,FFSU,Methadone,00406577162,0,0,0,0,1
AK,2015,2,FFSU,Naltrexone,00406117003,114,2799.56,2799.56,0,0
AK,2015,2,FFSU,Naltrexone,16729008101,0,0,0,0,1
AK,2015,2,FFSU,Naltrexone,16729008110,0,0,0,0,1
AK,2015,2,FFSU,Naltrexone,47335032683,0,0,0,0,1
AK,2015,2,FFSU,Naltrexone,47335032688,0,0,0,0,1
AK,2015,2,FFSU,Naltrexone,51224020630,11,432.05,432.05,0,0
AK,2015,2,FFSU,Naltrexone,65757030001,54,66326.4,66326.4,0,0
AK,2015,3,FFSU,Buprenorphine,00054017613,0,0,0,0,1
AK,2015,3,FFSU,Buprenorphine,00054017713,186,20689.15,20689.15,0,0
AK,2015,3,FFSU,Buprenorphine,00054018813,0,0,0,0,1
AK,2015,3,FFSU,Buprenorphine,00054018913,39,11515.95,11515.95,0,0
AK,2015,3,FFSU,Buprenorphine,00228315303,89,11737.85,11690.96,46.89,0
AK,2015,3,FFSU,Buprenorphine,00228315503,67,14350.48,14016.97,333.51,0
AK,2015,3,FFSU,Buprenorphine,00228315603,13,756.5,756.5,0,0
AK,2015,3,FFSU,Buprenorphine,12496120203,58,6115.91,4942.13,1173.78,0
AK,2015,3,FFSU,Buprenorphine,12496120403,14,2538.61,2538.61,0,0
AK,2015,3,FFSU,Buprenorphine,12496120803,913,261489.98,256447.46,5042.52,0
AK,2015,3,FFSU,Buprenorphine,12496121203,15,2576.52,1988.32,588.2,0
AK,2015,3,FFSU,Buprenorphine,54123095730,0,0,0,0,1
AK,2015,3,FFSU,Buprenorphine,59011075104,0,0,0,0,1
AK,2015,3,FFSU,Buprenorphine,59011075204,0,0,0,0,1
AK,2015,3,FFSU,Buprenorphine,65162041503,28,8977.78,8977.78,0,0
AK,2015,3,FFSU,Methadone,00406575501,12,403.58,403.58,0,0
AK,2015,3,FFSU,Methadone,00406575562,0,0,0,0,1
AK,2015,3,FFSU,Methadone,00406577101,136,4860.65,4860.65,0,0
AK,2015,3,FFSU,Methadone,00406577162,0,0,0,0,1
AK,2015,3,FFSU,Methadone,66689069479,0,0,0,0,1
AK,2015,3,FFSU,Naltrexone,00406117003,137,3153.92,3153.92,0,0
AK,2015,3,FFSU,Naltrexone,16729008101,0,0,0,0,1
AK,2015,3,FFSU,Naltrexone,16729008110,0,0,0,0,1
AK,2015,3,FFSU,Naltrexone,47335032683,12,335.2,335.2,0,0
AK,2015,3,FFSU,Naltrexone,47335032688,0,0,0,0,1
AK,2015,3,FFSU,Naltrexone,51224020630,0,0,0,0,1
AK,2015,3,FFSU,Naltrexone,65757030001,59,67591.66,67591.66,0,0
AK,2015,4,FFSU,Buprenorphine,00054017613,0,0,0,0,1
AK,2015,4,FFSU,Buprenorphine,00054017713,164,17181.29,17181.29,0,0
AK,2015,4,FFSU,Buprenorphine,00054018813,0,0,0,0,1
AK,2015,4,FFSU,Buprenorphine,00054018913,44,12956.46,12956.46,0,0
AK,2015,4,FFSU,Buprenorphine,00228315303,71,9092.02,9091.02,1,0
AK,2015,4,FFSU,Buprenorphine,00228315503,17,3916.61,3916.61,0,0
AK,2015,4,FFSU,Buprenorphine,00228315603,0,0,0,0,1
AK,2015,4,FFSU,Buprenorphine,12496120203,35,5356.17,4856.16,500.01,0
AK,2015,4,FFSU,Buprenorphine,12496120403,0,0,0,0,1
AK,2015,4,FFSU,Buprenorphine,12496120803,862,243658.19,241771.81,1886.38,0
AK,2015,4,FFSU,Buprenorphine,12496121203,11,2789.78,1653.28,1136.5,0
AK,2015,4,FFSU,Buprenorphine,59011075104,0,0,0,0,1
AK,2015,4,FFSU,Buprenorphine,59011075204,0,0,0,0,1
AK,2015,4,FFSU,Buprenorphine,65162041503,44,11247.03,11247.03,0,0
AK,2015,4,FFSU,Buprenorphine,65162041603,0,0,0,0,1
AK,2015,4,FFSU,Methadone,00406575501,0,0,0,0,1
AK,2015,4,FFSU,Methadone,00406577101,55,2122.69,2122.69,0,0
AK,2015,4,FFSU,Methadone,00406577162,0,0,0,0,1
AK,2015,4,FFSU,Naltrexone,00406117001,0,0,0,0,1
AK,2015,4,FFSU,Naltrexone,00406117003,156,4134.23,4134.23,0,0
AK,2015,4,FFSU,Naltrexone,16729008110,0,0,0,0,1
AK,2015,4,FFSU,Naltrexone,47335032683,0,0,0,0,1
AK,2015,4,FFSU,Naltrexone,47335032688,0,0,0,0,1
AK,2015,4,FFSU,Naltrexone,51224020630,0,0,0,0,1
AK,2015,4,FFSU,Naltrexone,51224020650,0,0,0,0,1
AK,2015,4,FFSU,Naltrexone,65757030001,67,76683.42,76683.42,0,0
AK,2016,1,FFSU,Buprenorphine,00054017613,0,0,0,0,1
AK,2016,1,FFSU,Buprenorphine,00054017713,154,17465.07,17465.07,0,0
AK,2016,1,FFSU,Buprenorphine,00054018813,0,0,0,0,1
AK,2016,1,FFSU,Buprenorphine,00054018913,64,20784.41,20784.41,0,0
AK,2016,1,FFSU,Buprenorphine,00228315303,74,9076.28,9076.28,0,0
AK,2016,1,FFSU,Buprenorphine,00228315503,0,0,0,0,1
AK,2016,1,FFSU,Buprenorphine,00228315603,12,1081.28,1081.28,0,0
AK,2016,1,FFSU,Buprenorphine,12496120203,88,8660.62,8214.19,446.43,0
AK,2016,1,FFSU,Buprenorphine,12496120403,0,0,0,0,1
AK,2016,1,FFSU,Buprenorphine,12496120803,1142,326685.16,320654.33,6030.83,0
AK,2016,1,FFSU,Buprenorphine,12496121203,0,0,0,0,1
AK,2016,1,FFSU,Buprenorphine,54123098630,0,0,0,0,1
AK,2016,1,FFSU,Buprenorphine,59011075204,0,0,0,0,1
AK,2016,1,FFSU,Buprenorphine,65162041503,60,14604.89,14604.89,0,0
AK,2016,1,FFSU,Methadone,00054355563,0,0,0,0,1
AK,2016,1,FFSU,Methadone,00406575501,0,0,0,0,1
AK,2016,1,FFSU,Methadone,00406577101,43,1651.92,1651.92,0,0
AK,2016,1,FFSU,Methadone,00406577162,0,0,0,0,1
AK,2016,1,FFSU,Methadone,67457021720,0,0,0,0,1
AK,2016,1,FFSU,Naltrexone,00406117001,0,0,0,0,1
AK,2016,1,FFSU,Naltrexone,00406117003,168,4819.83,4819.83,0,0
AK,2016,1,FFSU,Naltrexone,16729008110,0,0,0,0,1
AK,2016,1,FFSU,Naltrexone,47335032683,0,0,0,0,1
AK,2016,1,FFSU,Naltrexone,47335032688,0,0,0,0,1
AK,2016,1,FFSU,Naltrexone,51224020630,13,503.74,503.74,0,0
AK,2016,1,FFSU,Naltrexone,51224020650,0,0,0,0,1
AK,2016,1,FFSU,Naltrexone,65757030001,99,122837.75,122837.75,0,0
AK,2016,1,FFSU,Naltrexone,68084029121,0,0,0,0,1
AK,2016,2,FFSU,Buprenorphine,00054017613,0,0,0,0,1
AK,2016,2,FFSU,Buprenorphine,00054017713,104,13701.42,13701.42,0,0
AK,2016,2,FFSU,Buprenorphine,00054018813,0,0,0,0,1
AK,2016,2,FFSU,Buprenorphine,00054018913,36,10985.25,10985.25,0,0
AK,2016,2,FFSU,Buprenorphine,00228315303,91,9449.4,9449.4,0,0
AK,2016,2,FFSU,Buprenorphine,00228315603,0,0,0,0,1
AK,2016,2,FFSU,Buprenorphine,12496120203,83,6252.7,5842.2,410.5,0
AK,2016,2,FFSU,Buprenorphine,12496120403,0,0,0,0,1
AK,2016,2,FFSU,Buprenorphine,12496120803,1391,362630.38,359294.79,3335.59,0
AK,2016,2,FFSU,Buprenorphine,12496121203,0,0,0,0,1
AK,2016,2,FFSU,Buprenorphine,59011075004,0,0,0,0,1
AK,2016,2,FFSU,Buprenorphine,59011075104,0,0,0,0,1
AK,2016,2,FFSU,Buprenorphine,59011075204,0,0,0,0,1
AK,2016,2,FFSU,Buprenorphine,59011075704,0,0,0,0,1
AK,2016,2,FFSU,Buprenorphine,59011075804,0,0,0,0,1
AK,2016,2,FFSU,Buprenorphine,65162041503,59,13999.29,13999.29,0,0
AK,2016,2,FFSU,Methadone,00406575501,0,0,0,0,1
AK,2016,2,FFSU,Methadone,00406577101,87,2983.68,2983.68,0,0
AK,2016,2,FFSU,Naltrexone,00406117001,0,0,0,0,1
AK,2016,2,FFSU,Naltrexone,00406117003,153,4819.96,4819.96,0,0
AK,2016,2,FFSU,Naltrexone,16729008110,0,0,0,0,1
AK,2016,2,FFSU,Naltrexone,47335032683,0,0,0,0,1
AK,2016,2,FFSU,Naltrexone,51224020630,15,513.68,513.68,0,0
AK,2016,2,FFSU,Naltrexone,51224020650,19,354.75,354.75,0,0
AK,2016,2,FFSU,Naltrexone,65757030001,137,169705.87,169705.87,0,0
AK,2016,3,FFSU,Buprenorphine,00054017613,0,0,0,0,1
AK,2016,3,FFSU,Buprenorphine,00054017713,189,20556.87,20556.87,0,0
AK,2016,3,FFSU,Buprenorphine,00054018813,0,0,0,0,1
AK,2016,3,FFSU,Buprenorphine,00054018913,48,12199,12199,0,0
AK,2016,3,FFSU,Buprenorphine,00228315303,101,11708.13,11708.13,0,0
AK,2016,3,FFSU,Buprenorphine,00228315603,12,833.83,833.83,0,0
AK,2016,3,FFSU,Buprenorphine,12496120203,101,9766.05,9429.49,336.56,0
AK,2016,3,FFSU,Buprenorphine,12496120403,0,0,0,0,1
AK,2016,3,FFSU,Buprenorphine,12496120803,1858,485647.48,481630.74,4016.74,0
AK,2016,3,FFSU,Buprenorphine,12496121203,0,0,0,0,1
AK,2016,3,FFSU,Buprenorphine,59011075004,26,5721.75,5536.53,185.22,0
AK,2016,3,FFSU,Buprenorphine,59011075104,41,13251.07,12877.33,373.74,0
AK,2016,3,FFSU,Buprenorphine,59011075204,13,7616.9,7616.9,0,0
AK,2016,3,FFSU,Buprenorphine,59011075804,0,0,0,0,1
AK,2016,3,FFSU,Buprenorphine,65162041503,84,16446.18,16446.18,0,0
AK,2016,3,FFSU,Methadone,00406575501,0,0,0,0,1
AK,2016,3,FFSU,Methadone,00406575562,0,0,0,0,1
AK,2016,3,FFSU,Methadone,00406577101,156,5142.16,5142.16,0,0
AK,2016,3,FFSU,Naltrexone,00406117001,0,0,0,0,1
AK,2016,3,FFSU,Naltrexone,00406117003,197,6521.03,6497.07,23.96,0
AK,2016,3,FFSU,Naltrexone,16729008101,0,0,0,0,1
AK,2016,3,FFSU,Naltrexone,16729008110,14,401.51,401.51,0,0
AK,2016,3,FFSU,Naltrexone,51224020630,11,428.33,428.33,0,0
AK,2016,3,FFSU,Naltrexone,51224020650,26,571.58,571.58,0,0
AK,2016,3,FFSU,Naltrexone,65757030001,248,307386.14,306138.18,1247.96,0
AK,2016,3,FFSU,Naltrexone,68094085362,0,0,0,0,1
AK,2016,4,FFSU,Buprenorphine,00054017613,12,765.67,765.67,0,0
AK,2016,4,FFSU,Buprenorphine,00054017713,182,18166.02,18166.02,0,0
AK,2016,4,FFSU,Buprenorphine,00054018813,0,0,0,0,1
AK,2016,4,FFSU,Buprenorphine,00054018913,50,12067.94,12067.94,0,0
AK,2016,4,FFSU,Buprenorphine,00228315303,93,10589.9,10589.9,0,0
AK,2016,4,FFSU,Buprenorphine,00228315503,0,0,0,0,1
AK,2016,4,FFSU,Buprenorphine,00228315603,0,0,0,0,1
AK,2016,4,FFSU,Buprenorphine,12496120203,65,7465.57,7330.67,134.9,0
AK,2016,4,FFSU,Buprenorphine,12496120403,13,2545.21,2545.21,0,0
AK,2016,4,FFSU,Buprenorphine,12496120803,1900,508054.16,503339.35,4714.81,0
AK,2016,4,FFSU,Buprenorphine,12496121203,0,0,0,0,1
AK,2016,4,FFSU,Buprenorphine,59011075004,30,6296.81,6296.81,0,0
AK,2016,4,FFSU,Buprenorphine,59011075104,57,17996.65,17996.65,0,0
AK,2016,4,FFSU,Buprenorphine,59011075204,30,17523.96,17523.96,0,0
AK,2016,4,FFSU,Buprenorphine,59011075704,0,0,0,0,1
AK,2016,4,FFSU,Buprenorphine,59011075804,24,11513.68,11513.68,0,0
AK,2016,4,FFSU,Buprenorphine,65162041503,85,17460.03,17460.03,0,0
AK,2016,4,FFSU,Methadone,00054355563,0,0,0,0,1
AK,2016,4,FFSU,Methadone,00406575501,0,0,0,0,1
AK,2016,4,FFSU,Methadone,00406575562,0,0,0,0,1
AK,2016,4,FFSU,Methadone,00406577101,124,4046.28,4046.28,0,0
AK,2016,4,FFSU,Methadone,66689069479,0,0,0,0,1
AK,2016,4,FFSU,Naltrexone,00406117001,0,0,0,0,1
AK,2016,4,FFSU,Naltrexone,00406117003,214,6290.16,6290.16,0,0
AK,2016,4,FFSU,Naltrexone,16729008110,12,225.57,225.57,0,0
AK,2016,4,FFSU,Naltrexone,51224020630,20,720.77,720.77,0,0
AK,2016,4,FFSU,Naltrexone,51224020650,27,792.85,792.85,0,0
AK,2016,4,FFSU,Naltrexone,65757030001,304,379903.58,377563.51,2340.07,0
AK,2017,1,FFSU,Buprenorphine,00054017613,0,0,0,0,1
AK,2017,1,FFSU,Buprenorphine,00054017713,196,19534.36,19534.36,0,0
AK,2017,1,FFSU,Buprenorphine,00054018813,0,0,0,0,1
AK,2017,1,FFSU,Buprenorphine,00054018913,31,5814.19,5814.19,0,0
AK,2017,1,FFSU,Buprenorphine,00228315303,113,11739.52,11739.52,0,0
AK,2017,1,FFSU,Buprenorphine,00228315603,14,1170.96,1170.96,0,0
AK,2017,1,FFSU,Buprenorphine,12496120203,103,10590.43,10590.43,0,0
AK,2017,1,FFSU,Buprenorphine,12496120403,17,2547.15,2547.15,0,0
AK,2017,1,FFSU,Buprenorphine,12496120803,2197,627145.74,618866.57,8279.17,0
AK,2017,1,FFSU,Buprenorphine,12496121203,12,2512.85,2512.85,0,0
