survey_year,state,state_fips,census_region,ownership_mask,center_type_mask,setting_mask,payment_mask,service_family_mask,facility_count
2011,IL,17,Midwest,0,3,3,58,563,1
2011,IL,17,Midwest,0,3,3,62,51,1
2011,IL,17,Midwest,0,3,3,154,51,2
2011,IL,17,Midwest,0,3,3,190,563,1
2011,IL,17,Midwest,0,3,3,232,51,1
2011,IL,17,Midwest,0,3,3,254,51,1
2011,IL,17,Midwest,0,3,4,3,67,1
2011,IL,17,Midwest,0,3,4,25,323,1
2011,IL,17,Midwest,0,3,4,29,579,1
2011,IL,17,Midwest,0,3,5,25,595,3
2011,IL,17,Midwest,0,3,5,28,83,1
2011,IL,17,Midwest,0,3,5,29,595,1
2011,IL,17,Midwest,0,3,5,31,83,1
2011,IL,17,Midwest,0,3,5,31,595,1
2011,IL,17,Midwest,0,3,5,63,595,2
2011,IL,17,Midwest,0,3,7,27,627,1
2011,IL,17,Midwest,0,3,7,29,627,1
2011,IL,17,Midwest,0,3,7,63,627,1
2011,IL,17,Midwest,0,3,7,95,371,1
2011,IL,17,Midwest,0,3,7,154,627,1
2011,IL,17,Midwest,0,3,7,223,883,1
2011,IL,17,Midwest,0,3,7,254,371,1
2011,IL,17,Midwest,0,3,7,254,627,1
2011,IL,17,Midwest,0,4,0,0,4,8
2011,IL,17,Midwest,0,5,1,16,21,1
2011,IL,17,Midwest,0,5,1,24,21,1
2011,IL,17,Midwest,0,5,1,58,21,1
2011,IL,17,Midwest,0,5,1,186,21,2
2011,IL,17,Midwest,0,5,2,16,37,5
2011,IL,17,Midwest,0,5,2,64,37,1
2011,IL,17,Midwest,0,5,2,80,37,1
2011,IL,17,Midwest,0,5,2,144,37,4
2011,IL,17,Midwest,0,5,2,152,37,1
2011,IL,17,Midwest,0,5,2,155,37,3
2011,IL,17,Midwest,0,5,2,195,37,1
2011,IL,17,Midwest,0,5,2,208,37,2
2011,IL,17,Midwest,0,5,2,216,37,1
2011,IL,17,Midwest,0,5,3,16,53,3
2011,IL,17,Midwest,0,5,3,28,565,1
2011,IL,17,Midwest,0,5,3,146,53,1
2011,IL,17,Midwest,0,5,3,154,53,2
2011,IL,17,Midwest,0,5,3,186,565,1
2011,IL,17,Midwest,0,5,3,190,53,5
2011,IL,17,Midwest,0,5,3,218,53,1
2011,IL,17,Midwest,0,5,3,250,53,1
2011,IL,17,Midwest,0,5,3,255,53,1
2011,IL,17,Midwest,0,7,1,24,535,1
2011,IL,17,Midwest,0,7,3,18,55,1
2011,IL,17,Midwest,0,7,3,186,55,1
2011,IL,17,Midwest,0,7,3,191,311,1
2011,IL,17,Midwest,0,7,3,210,311,1
2011,IL,17,Midwest,0,9,1,16,17,4
2011,IL,17,Midwest,0,9,1,18,17,1
2011,IL,17,Midwest,0,9,1,24,17,5
2011,IL,17,Midwest,0,9,1,26,273,1
2011,IL,17,Midwest,0,9,1,29,17,2
2011,IL,17,Midwest,0,9,1,30,17,1
2011,IL,17,Midwest,0,9,1,60,17,3
2011,IL,17,Midwest,0,9,1,127,17,1
2011,IL,17,Midwest,0,9,1,144,17,1
2011,IL,17,Midwest,0,9,1,146,273,1
2011,IL,17,Midwest,0,9,1,152,17,1
2011,IL,17,Midwest,0,9,1,154,17,2
2011,IL,17,Midwest,0,9,1,155,17,2
2011,IL,17,Midwest,0,9,1,155,529,1
2011,IL,17,Midwest,0,9,1,186,17,1
2011,IL,17,Midwest,0,9,1,187,17,1
2011,IL,17,Midwest,0,9,1,191,17,1
2011,IL,17,Midwest,0,9,1,219,17,2
2011,IL,17,Midwest,0,9,1,251,17,1
2011,IL,17,Midwest,0,9,1,255,17,1
2011,IL,17,Midwest,0,13,3,219,53,1
2011,IN,18,Midwest,0,1,1,16,17,16
2011,IN,18,Midwest,0,1,1,24,17,7
2011,IN,18,Midwest,0,1,1,27,17,1
2011,IN,18,Midwest,0,1,1,28,17,4
2011,IN,18,Midwest,0,1,1,31,17,1
2011,IN,18,Midwest,0,1,1,56,17,2
2011,IN,18,Midwest,0,1,1,59,17,3
2011,IN,18,Midwest,0,1,1,60,17,1
2011,IN,18,Midwest,0,1,1,63,17,7
2011,IN,18,Midwest,0,1,1,63,529,1
2011,IN,18,Midwest,0,1,1,64,17,1
2011,IN,18,Midwest,0,1,1,88,17,1
2011,IN,18,Midwest,0,1,1,89,17,1
2011,IN,18,Midwest,0,1,1,127,17,2
2011,IN,18,Midwest,0,1,1,144,17,6
2011,IN,18,Midwest,0,1,1,146,17,1
2011,IN,18,Midwest,0,1,1,152,17,7
2011,IN,18,Midwest,0,1,1,155,17,1
2011,IN,18,Midwest,0,1,1,156,17,3
2011,IN,18,Midwest,0,1,1,157,17,1
2011,IN,18,Midwest,0,1,1,159,17,3
2011,IN,18,Midwest,0,1,1,176,17,2
2011,IN,18,Midwest,0,1,1,178,17,2
2011,IN,18,Midwest,0,1,1,179,17,1
2011,IN,18,Midwest,0,1,1,184,17,6
2011,IN,18,Midwest,0,1,1,186,17,1
2011,IN,18,Midwest,0,1,1,186,529,2
2011,IN,18,Midwest,0,1,1,187,17,4
2011,IN,18,Midwest,0,1,1,187,529,2
2011,IN,18,Midwest,0,1,1,187,785,1
2011,IN,18,Midwest,0,1,1,190,17,1
2011,IN,18,Midwest,0,1,1,191,17,47
2011,IN,18,Midwest,0,1,1,191,529,2
2011,IN,18,Midwest,0,1,1,208,17,4
2011,IN,18,Midwest,0,1,1,216,17,2
2011,IN,18,Midwest,0,1,1,255,17,5
2011,IN,18,Midwest,0,1,2,42,33,1
2011,IN,18,Midwest,0,1,3,2,49,1
2011,IN,18,Midwest,0,1,3,208,49,1
2011,IN,18,Midwest,0,1,4,191,577,1
2011,IN,18,Midwest,0,2,1,27,530,1
2011,IN,18,Midwest,0,2,4,191,578,1
2011,IN,18,Midwest,0,3,1,16,275,2
2011,IN,18,Midwest,0,3,1,16,531,1
2011,IN,18,Midwest,0,3,1,16,787,2
2011,IN,18,Midwest,0,3,1,24,787,2
2011,IN,18,Midwest,0,3,1,25,19,1
2011,IN,18,Midwest,0,3,1,26,787,1
2011,IN,18,Midwest,0,3,1,28,531,1
2011,IN,18,Midwest,0,3,1,31,787,1
2011,IN,18,Midwest,0,3,1,156,787,1
2011,IN,18,Midwest,0,3,1,191,19,1
2011,IN,18,Midwest,0,3,1,255,787,1
2011,IN,18,Midwest,0,3,3,179,563,1
2011,IN,18,Midwest,0,3,4,59,579,1
2011,IN,18,Midwest,0,3,4,191,67,1
2011,IN,18,Midwest,0,3,5,27,83,1
2011,IN,18,Midwest,0,3,5,29,83,1
2011,IN,18,Midwest,0,3,5,31,83,1
2011,IN,18,Midwest,0,3,5,63,83,1
2011,IN,18,Midwest,0,3,5,63,595,3
2011,IN,18,Midwest,0,3,5,155,83,7
2011,IN,18,Midwest,0,3,5,187,83,1
2011,IN,18,Midwest,0,3,5,187,595,1
2011,IN,18,Midwest,0,3,5,191,83,1
2011,IN,18,Midwest,0,3,5,191,595,1
2011,IN,18,Midwest,0,3,7,63,627,1
2011,IN,18,Midwest,0,3,7,191,115,1
2011,IN,18,Midwest,0,5,1,24,21,1
2011,IN,18,Midwest,0,5,1,144,21,1
2011,IN,18,Midwest,0,5,2,24,37,1
2011,IN,18,Midwest,0,5,2,24,549,1
2011,IN,18,Midwest,0,5,2,152,37,1
2011,IN,18,Midwest,0,5,2,184,37,2
2011,IN,18,Midwest,0,5,3,16,53,2
2011,IN,18,Midwest,0,5,3,27,53,1
2011,IN,18,Midwest,0,5,3,144,53,3
2011,IN,18,Midwest,0,5,3,152,565,1
2011,IN,18,Midwest,0,7,3,152,567,1
2011,IN,18,Midwest,0,7,3,184,55,1
2011,IN,18,Midwest,0,7,3,191,55,2
2011,IN,18,Midwest,0,7,7,63,631,1
2011,IN,18,Midwest,0,7,7,144,119,1
2011,IN,18,Midwest,0,9,1,24,17,1
2011,IN,18,Midwest,0,9,1,58,17,1
2011,IN,18,Midwest,0,9,1,155,17,1
2011,IN,18,Midwest,0,9,1,159,17,1
